shooting_type,age_group,race,sex,lat,lng
nonlethal,30-39,White,Male,41.808013096,-87.642660941
nonlethal,30-39,Black,Male,41.761198346,-87.557344654
nonlethal,30-39,Black,Male,41.681333096,-87.634640941
lethal,30-39,Black,Female,41.710456904,-87.603690941
lethal,30-39,Black,Female,41.710456904,-87.603690941
nonlethal,20-29,Black,Male,41.907448346,-87.756175346
nonlethal,30-39,Hispanic,Female,41.857153096,-87.615720941
nonlethal,30-39,Black,Male,41.776788346,-87.605264654
nonlethal,20-29,Hispanic,Male,41.909578346,-87.652604654
nonlethal,20-29,White,Male,41.909578346,-87.652604654
lethal,30-39,Black,Male,41.866308346,-87.721575346
lethal,50-59,Black,Male,41.866308346,-87.721575346
nonlethal,0-19,Black,Male,41.873558346,-87.720035346
nonlethal,0-19,Black,Male,41.873558346,-87.720035346
nonlethal,20-29,Hispanic,Male,41.997063096,-87.701239059
nonlethal,20-29,Black,Male,41.866916904,-87.773819059
nonlethal,20-29,Hispanic,Male,41.883339669,-87.728188547
nonlethal,0-19,Black,Male,41.874531654,-87.701325346
nonlethal,20-29,Black,Male,41.874531654,-87.701325346
nonlethal,20-29,Black,Male,41.695696904,-87.613589059
nonlethal,30-39,Black,Female,41.775801654,-87.660604654
nonlethal,30-39,Black,Male,41.888499669,-87.755078547
nonlethal,50-59,White,Male,41.915419669,-87.669028547
nonlethal,30-39,Black,Male,41.876648346,-87.666314654
nonlethal,30-39,White,Male,41.961584422,-87.720858784
nonlethal,0-19,Black,Female,41.767811654,-87.616344654
nonlethal,20-29,Black,Male,41.758746904,-87.651120941
nonlethal,30-39,Black,Male,41.857226904,-87.734829059
nonlethal,20-29,Black,Male,41.857226904,-87.734829059
nonlethal,0-19,Black,Male,41.875406904,-87.738390941
nonlethal,20-29,Black,Female,41.724933096,-87.638559059
nonlethal,20-29,Black,Male,41.880881654,-87.684864654
nonlethal,30-39,Black,Male,41.861713096,-87.721789059
nonlethal,20-29,Black,Male,41.903433096,-87.765549059
nonlethal,20-29,Hispanic,Male,41.788609669,-87.712438547
nonlethal,0-19,Black,Female,41.748976904,-87.660189059
nonlethal,20-29,Black,Male,41.794536904,-87.660169059
nonlethal,30-39,Hispanic,Male,41.99504628,-87.674582015
nonlethal,20-29,Hispanic,Male,41.99504628,-87.674582015
nonlethal,20-29,Black,Female,41.722006904,-87.660699059
nonlethal,30-39,Black,Male,41.873488346,-87.743114654
nonlethal,20-29,Black,Male,41.873488346,-87.743114654
nonlethal,30-39,Black,Male,41.873488346,-87.743114654
nonlethal,20-29,Black,Male,41.853763096,-87.649730941
nonlethal,30-39,Black,Male,41.871431654,-87.717145346
nonlethal,30-39,Black,Male,41.895408346,-87.728395346
nonlethal,20-29,Hispanic,Male,41.875401765,-87.667231043
nonlethal,20-29,Hispanic,Male,41.875401765,-87.667231043
nonlethal,20-29,Black,Male,41.886073096,-87.725780941
nonlethal,0-19,Black,Male,41.886073096,-87.725780941
nonlethal,20-29,Hispanic,Male,41.813778346,-87.692205346
nonlethal,30-39,Black,Male,41.906918346,-87.753134654
nonlethal,20-29,Black,Female,41.768333096,-87.572560941
nonlethal,0-19,Black,Male,41.877848346,-87.686465346
nonlethal,0-19,Black,Male,41.766379669,-87.576008547
nonlethal,0-19,Black,Male,41.789216904,-87.653959059
nonlethal,0-19,Black,Female,41.789216904,-87.653959059
nonlethal,20-29,Black,Male,41.782893096,-87.600100941
nonlethal,20-29,Black,Male,41.776746904,-87.602939059
nonlethal,40-49,Hispanic,Male,41.94686939,-87.748261727
nonlethal,30-39,Hispanic,Male,41.94686939,-87.748261727
nonlethal,30-39,Other,Male,41.814146904,-87.616610941
nonlethal,0-19,Black,Male,41.686736904,-87.635089059
nonlethal,20-29,Black,Male,41.722091654,-87.575064654
nonlethal,20-29,Black,Male,41.752646904,-87.584030941
nonlethal,0-19,Black,Male,41.736528346,-87.669735346
nonlethal,30-39,Black,Male,41.7646905,-87.5819
nonlethal,20-29,Black,Male,41.670181654,-87.641045346
nonlethal,20-29,Black,Male,41.876231654,-87.737194654
nonlethal,20-29,Black,Male,41.876231654,-87.737194654
nonlethal,30-39,Black,Male,41.824329669,-87.615108547
nonlethal,20-29,Black,Male,41.884573096,-87.757230941
nonlethal,0-19,Black,Male,41.875038346,-87.683504654
nonlethal,0-19,Black,Male,41.997056904,-87.693470941
nonlethal,30-39,Black,Male,41.783188346,-87.594114654
nonlethal,20-29,Hispanic,Male,41.755592052,-87.721479504
nonlethal,40-49,Black,Male,41.737326904,-87.619539059
nonlethal,30-39,Black,Male,41.902816904,-87.661680941
nonlethal,30-39,Black,Male,41.8690705,-87.74268
nonlethal,20-29,Black,Male,41.713546904,-87.641690941
nonlethal,20-29,Black,Male,41.762251654,-87.596615346
nonlethal,20-29,Black,Female,41.877761654,-87.737275346
nonlethal,40-49,Hispanic,Male,41.795208973,-87.703379632
nonlethal,20-29,Black,Male,41.771558346,-87.652435346
nonlethal,20-29,Black,Male,41.771558346,-87.652435346
nonlethal,50-59,Black,Male,41.878233096,-87.736839059
nonlethal,50-59,Black,Male,41.878233096,-87.736839059
nonlethal,0-19,Black,Female,41.878233096,-87.736839059
nonlethal,40-49,Black,Male,41.878233096,-87.736839059
nonlethal,30-39,Black,Male,41.894528346,-87.708374654
nonlethal,40-49,Black,Male,41.755693096,-87.569570941
nonlethal,20-29,Black,Male,41.757276904,-87.585839059
nonlethal,20-29,Black,Male,41.872139669,-87.725078547
nonlethal,30-39,Black,Female,41.854431654,-87.711515346
nonlethal,20-29,Black,Male,41.880869669,-87.752848547
nonlethal,30-39,Black,Male,41.893646904,-87.748600941
nonlethal,20-29,Black,Male,41.877039669,-87.666608547
nonlethal,30-39,Black,Female,41.915236904,-87.710369059
nonlethal,0-19,Black,Female,41.8723205,-87.70191
nonlethal,50-59,Black,Male,41.875446904,-87.736299059
nonlethal,20-29,Hispanic,Male,41.794238346,-87.672675346
nonlethal,30-39,Hispanic,Male,41.976183096,-87.786659059
nonlethal,20-29,Black,Female,41.781843096,-87.685039059
nonlethal,30-39,Black,Male,41.875903096,-87.722300941
nonlethal,40-49,Black,Male,41.751314505,-87.568304046
nonlethal,30-39,Black,Male,41.877899669,-87.723118547
nonlethal,0-19,Black,Male,41.871138346,-87.697045346
nonlethal,20-29,Black,Male,41.805001654,-87.618335346
nonlethal,20-29,Black,Male,41.6618105,-87.63675
nonlethal,0-19,Black,Male,41.873411654,-87.700424654
nonlethal,0-19,Black,Male,41.862473096,-87.720050941
nonlethal,20-29,Black,Male,41.741843197,-87.580321389
nonlethal,20-29,Black,Male,41.876610626,-87.742970946
nonlethal,20-29,Black,Male,41.876610626,-87.742970946
nonlethal,0-19,Hispanic,Male,41.900998346,-87.734534654
nonlethal,30-39,Black,Male,41.877399669,-87.750978547
nonlethal,30-39,Black,Male,41.871093096,-87.727660941
nonlethal,20-29,Hispanic,Male,41.854916904,-87.698829059
nonlethal,30-39,Black,Male,41.895831654,-87.712035346
nonlethal,40-49,Black,Male,41.894338346,-87.747605346
nonlethal,0-19,Black,Male,42.0220205,-87.67086
nonlethal,30-39,Black,Male,41.754183096,-87.647340941
nonlethal,20-29,Black,Male,41.688155876,-87.660694082
nonlethal,20-29,Black,Male,41.858283096,-87.617079059
nonlethal,0-19,Black,Male,41.683643096,-87.627749059
nonlethal,30-39,Black,Male,41.766433096,-87.578750941
nonlethal,20-29,Hispanic,Male,41.699141654,-87.534655346
nonlethal,50-59,Black,Male,41.677701654,-87.625665346
nonlethal,0-19,Hispanic,Male,41.953496904,-87.711010941
nonlethal,30-39,Black,Male,41.763798346,-87.608584654
nonlethal,0-19,Black,Male,41.850506904,-87.725080941
nonlethal,20-29,Hispanic,Male,41.778456904,-87.697189059
nonlethal,20-29,Black,Male,41.809668346,-87.600664654
nonlethal,30-39,Black,Male,41.7879405,-87.67552
nonlethal,30-39,Black,Female,41.773463096,-87.681029059
nonlethal,30-39,Black,Female,41.867538346,-87.716035346
nonlethal,30-39,Black,Female,41.867538346,-87.716035346
nonlethal,30-39,Black,Female,41.867538346,-87.716035346
nonlethal,40-49,Black,Male,41.715351654,-87.642764654
nonlethal,30-39,Hispanic,Male,41.853453096,-87.678190941
nonlethal,30-39,Hispanic,Male,41.787159669,-87.689918547
nonlethal,0-19,Black,Male,41.871651654,-87.717764654
nonlethal,30-39,Black,Female,41.865931654,-87.734684654
nonlethal,40-49,Hispanic,Male,41.934853096,-87.710039059
nonlethal,20-29,Black,Male,41.856831654,-87.704775346
nonlethal,30-39,Black,Male,41.776596904,-87.694440941
nonlethal,20-29,Hispanic,Male,41.766156904,-87.620020941
nonlethal,30-39,Hispanic,Male,41.954113096,-87.719080941
nonlethal,0-19,Black,Male,41.727131654,-87.610044654
nonlethal,20-29,Black,Male,41.912056904,-87.766359059
nonlethal,40-49,Black,Female,41.792386904,-87.616649059
nonlethal,20-29,Black,Male,41.854758346,-87.711515346
nonlethal,20-29,Black,Male,41.791483096,-87.616009059
nonlethal,0-19,Black,Male,41.763866904,-87.641400941
nonlethal,40-49,Black,Male,41.7783005,-87.6847
nonlethal,40-49,Black,Male,41.687408346,-87.635545346
nonlethal,20-29,Black,Male,41.687408346,-87.635545346
nonlethal,20-29,Hispanic,Female,41.898256904,-87.749740941
nonlethal,20-29,Hispanic,Male,41.850713096,-87.677400941
nonlethal,20-29,Black,Male,41.651848346,-87.540465346
nonlethal,20-29,Black,Male,41.895938346,-87.697774654
lethal,0-19,Black,Male,41.765876904,-87.574809059
nonlethal,0-19,Black,Male,41.687839669,-87.631358547
nonlethal,20-29,White,Male,41.718816904,-87.538500941
nonlethal,30-39,Black,Male,41.6878505,-87.67029
nonlethal,30-39,Black,Female,41.731731654,-87.605295346
nonlethal,40-49,Black,Male,41.731731654,-87.605295346
nonlethal,40-49,Black,Male,41.731731654,-87.605295346
nonlethal,30-39,Black,Male,41.913938346,-87.727384654
nonlethal,50-59,Hispanic,Male,41.808348346,-87.664025346
nonlethal,20-29,Black,Male,41.879913096,-87.760230941
nonlethal,20-29,Black,Male,41.87180549,-87.742894695
nonlethal,30-39,Black,Male,41.885381654,-87.712424654
nonlethal,40-49,Black,Male,41.776106904,-87.605969059
nonlethal,20-29,Black,Male,41.778458346,-87.651405346
nonlethal,30-39,Black,Male,41.725728346,-87.656065346
nonlethal,20-29,Black,Male,41.726823096,-87.567010941
lethal,20-29,Black,Female,41.872823096,-87.720739059
lethal,20-29,Black,Female,41.872823096,-87.720739059
nonlethal,30-39,Black,Male,41.7930905,-87.65385
nonlethal,20-29,Black,Male,41.736328346,-87.647135346
nonlethal,50-59,Black,Male,41.859978346,-87.726785346
nonlethal,0-19,Black,Male,41.757028446,-87.663714389
nonlethal,30-39,Black,Male,41.899721464,-87.774667536
nonlethal,30-39,Hispanic,Male,41.83422608,-87.695085984
nonlethal,20-29,Black,Male,41.753001654,-87.668994654
nonlethal,40-49,Hispanic,Male,41.772876904,-87.681329059
nonlethal,0-19,Black,Male,41.884786904,-87.686669059
nonlethal,30-39,Black,Female,41.707753999,-87.631281297
nonlethal,30-39,Hispanic,Male,41.820071654,-87.685325346
nonlethal,30-39,Black,Female,41.673248346,-87.636025346
nonlethal,0-19,Black,Male,41.879606904,-87.685990941
nonlethal,20-29,Hispanic,Male,41.934056904,-87.716360941
nonlethal,20-29,Hispanic,Male,41.968451654,-87.699275346
nonlethal,20-29,Black,Female,41.873208346,-87.744904654
nonlethal,20-29,Black,Female,41.873208346,-87.744904654
nonlethal,20-29,Other,Male,41.703376904,-87.681120941
nonlethal,20-29,Black,Male,41.735773096,-87.545670941
nonlethal,0-19,Black,Male,41.904468346,-87.693864654
nonlethal,30-39,Hispanic,Male,41.850218346,-87.691645346
nonlethal,20-29,Hispanic,Male,41.963281654,-87.760665346
nonlethal,30-39,Hispanic,Male,41.858299669,-87.663858547
nonlethal,40-49,Black,Male,41.775806904,-87.625100941
nonlethal,0-19,Black,Male,41.653406904,-87.597709059
nonlethal,0-19,Hispanic,Male,41.924513096,-87.778030941
nonlethal,20-29,Black,Male,41.759172126,-87.605479081
nonlethal,20-29,Black,Male,41.651838346,-87.526954654
nonlethal,30-39,Hispanic,Male,41.651838346,-87.526954654
nonlethal,30-39,Black,Male,41.878011654,-87.741004654
nonlethal,20-29,Hispanic,Female,41.906419669,-87.772768547
nonlethal,20-29,Black,Male,41.819631654,-87.638395346
nonlethal,30-39,Black,Male,41.878971654,-87.763234654
lethal,30-39,Black,Male,41.743631654,-87.571265346
lethal,30-39,Black,Male,41.743631654,-87.571265346
nonlethal,0-19,Black,Female,41.728536904,-87.660310941
nonlethal,40-49,Black,Female,41.841521654,-87.627445346
nonlethal,0-19,Black,Male,41.765058346,-87.627914654
nonlethal,40-49,Black,Male,41.781936904,-87.640680941
nonlethal,20-29,Black,Male,41.781438346,-87.606235346
nonlethal,30-39,Black,Male,41.894293096,-87.627710941
nonlethal,20-29,Black,Male,41.6948305,-87.65206
nonlethal,20-29,Black,Male,41.770819669,-87.615388547
nonlethal,0-19,Black,Male,41.777921654,-87.658744654
nonlethal,0-19,Hispanic,Male,41.840443096,-87.714799059
nonlethal,30-39,Hispanic,Male,41.854413096,-87.674230941
nonlethal,40-49,Black,Male,41.868009669,-87.699598547
nonlethal,20-29,Black,Male,41.872533096,-87.744810941
nonlethal,20-29,Black,Female,41.759351654,-87.686194654
nonlethal,20-29,Black,Male,41.882849669,-87.771018547
nonlethal,30-39,Black,Male,41.676231654,-87.623554654
nonlethal,40-49,Black,Male,41.685306904,-87.631180941
nonlethal,20-29,Black,Female,41.892931654,-87.764744654
nonlethal,0-19,Black,Female,41.783168346,-87.660364654
nonlethal,30-39,Black,Male,41.902378346,-87.716304654
nonlethal,0-19,Black,Male,41.824433096,-87.616890941
nonlethal,30-39,Black,Female,41.827831654,-87.607764654
nonlethal,30-39,Black,Male,41.878378346,-87.741324654
nonlethal,30-39,Black,Male,41.758771654,-87.560194654
nonlethal,20-29,Hispanic,Male,41.849338346,-87.711555346
nonlethal,30-39,Black,Male,41.730888346,-87.614094654
nonlethal,30-39,Black,Male,41.904539669,-87.745998547
nonlethal,40-49,Black,Female,41.761698346,-87.610615346
nonlethal,0-19,Hispanic,Female,41.906756904,-87.721160941
nonlethal,20-29,Black,Male,41.772531654,-87.623415346
nonlethal,20-29,Hispanic,Male,41.854110246,-87.657109831
nonlethal,50-59,Black,Male,41.764033096,-87.641380941
nonlethal,0-19,Black,Male,41.769438346,-87.645444654
nonlethal,0-19,White,Male,41.923231654,-87.720915346
nonlethal,0-19,Black,Male,41.879938346,-87.736395346
nonlethal,50-59,Hispanic,Male,41.858616904,-87.669109059
nonlethal,30-39,Black,Female,41.873319669,-87.718078547
nonlethal,0-19,Black,Female,41.779678346,-87.649925346
nonlethal,30-39,Black,Male,41.896618346,-87.724245346
nonlethal,40-49,Hispanic,Male,41.798215696,-87.775501448
nonlethal,30-39,Black,Male,41.761486904,-87.591980941
nonlethal,0-19,Black,Male,41.767496904,-87.662809059
nonlethal,40-49,Black,Male,41.781261654,-87.614154654
nonlethal,20-29,Black,Male,41.882638346,-87.764354654
nonlethal,50-59,Black,Male,41.768891654,-87.625234654
nonlethal,20-29,Black,Male,41.755786904,-87.626210941
lethal,20-29,Black,Male,41.871443096,-87.715740941
nonlethal,30-39,Black,Male,41.7563905,-87.59185
nonlethal,20-29,Black,Male,41.889963096,-87.765309059
nonlethal,20-29,Black,Male,41.889963096,-87.765309059
nonlethal,30-39,Black,Male,41.753953096,-87.603600941
nonlethal,0-19,Black,Male,41.765766904,-87.671940941
nonlethal,0-19,Black,Male,41.763253096,-87.600760941
nonlethal,30-39,Black,Male,41.822978346,-87.631945346
nonlethal,30-39,Black,Male,41.7578105,-87.62054
nonlethal,30-39,Black,Male,41.869946904,-87.727660941
nonlethal,30-39,Black,Male,41.934566904,-87.729110941
nonlethal,0-19,Black,Male,41.7173305,-87.623
nonlethal,0-19,Black,Male,41.758693096,-87.620270941
nonlethal,20-29,Black,Male,41.887699669,-87.764498547
nonlethal,20-29,Black,Male,41.748863096,-87.584450941
nonlethal,30-39,Black,Male,41.682953096,-87.620530941
nonlethal,0-19,Black,Male,41.764791654,-87.666604654
lethal,70-79,Black,Female,41.804701654,-87.586035346
lethal,80+,Black,Female,41.724878346,-87.643595346
nonlethal,0-19,Black,Male,41.8130005,-87.69084
nonlethal,30-39,Black,Male,41.758451654,-87.608775346
nonlethal,0-19,Black,Male,41.865583096,-87.726479059
nonlethal,20-29,Black,Male,41.816863096,-87.627920941
nonlethal,30-39,White,Male,41.838233096,-87.667220941
nonlethal,30-39,Hispanic,Male,41.962642414,-87.728545779
nonlethal,30-39,Hispanic,Male,41.962642414,-87.728545779
nonlethal,30-39,Hispanic,Female,41.962642414,-87.728545779
nonlethal,20-29,Black,Male,41.875901654,-87.695664654
nonlethal,0-19,Hispanic,Male,41.801503096,-87.685960941
nonlethal,20-29,Black,Male,41.767618346,-87.615014654
nonlethal,20-29,Hispanic,Male,41.8703605,-87.6945
nonlethal,20-29,Black,Male,41.8703605,-87.6945
nonlethal,30-39,Black,Male,41.929709669,-87.653178547
nonlethal,40-49,Black,Male,41.929709669,-87.653178547
nonlethal,30-39,Black,Male,41.929709669,-87.653178547
nonlethal,30-39,Hispanic,Male,41.856808346,-87.646684654
nonlethal,0-19,Black,Male,41.880236904,-87.734560941
nonlethal,30-39,Black,Female,41.773951654,-87.588234654
nonlethal,20-29,Black,Male,41.808131654,-87.586954654
nonlethal,0-19,Hispanic,Male,41.939958344,-87.756205125
nonlethal,20-29,Black,Male,41.785071654,-87.649135346
nonlethal,20-29,Black,Male,41.785071654,-87.649135346
nonlethal,30-39,Black,Male,41.694706904,-87.624419059
nonlethal,0-19,Black,Male,41.694706904,-87.624419059
nonlethal,20-29,Hispanic,Male,41.840883096,-87.724030941
nonlethal,0-19,Black,Female,41.668641654,-87.639785346
nonlethal,0-19,Black,Male,41.900868346,-87.724395346
nonlethal,0-19,Black,Male,41.900868346,-87.724395346
nonlethal,30-39,Black,Male,41.882043096,-87.755049059
nonlethal,30-39,Black,Male,41.882043096,-87.755049059
nonlethal,20-29,Black,Male,41.882043096,-87.755049059
lethal,20-29,Black,Male,41.758680422,-87.608175804
nonlethal,30-39,White,Male,41.94384821,-87.719790742
lethal,30-39,Black,Male,41.727528189,-87.587919157
nonlethal,30-39,Black,Male,41.881801654,-87.721654654
nonlethal,20-29,Black,Male,41.894283096,-87.711449059
nonlethal,20-29,Black,Male,41.679641654,-87.633234654
lethal,20-29,Black,Male,41.777623096,-87.615420941
lethal,20-29,Black,Male,41.777623096,-87.615420941
nonlethal,20-29,Other,Male,41.973158346,-87.748725346
nonlethal,20-29,Black,Male,41.864713096,-87.717670941
nonlethal,50-59,Black,Male,41.901399669,-87.716478547
nonlethal,20-29,Black,Male,41.883901654,-87.677845346
nonlethal,20-29,Black,Male,41.748063096,-87.614480941
nonlethal,30-39,Black,Male,41.751553096,-87.611899059
nonlethal,20-29,Black,Male,41.893879669,-87.743828547
nonlethal,40-49,Black,Male,41.736386904,-87.604710941
nonlethal,0-19,Black,Male,41.787148346,-87.638245346
nonlethal,0-19,Black,Male,41.787148346,-87.638245346
nonlethal,30-39,Black,Male,41.783098346,-87.612375346
nonlethal,40-49,Black,Male,41.750536904,-87.627189059
nonlethal,40-49,Black,Female,41.730759669,-87.660468547
nonlethal,20-29,Black,Female,41.730759669,-87.660468547
nonlethal,20-29,Black,Male,41.877246904,-87.736300941
nonlethal,20-29,Hispanic,Male,41.680611654,-87.657544654
nonlethal,20-29,Black,Male,41.863423096,-87.717290941
nonlethal,20-29,Black,Male,41.693286904,-87.640119059
nonlethal,0-19,Black,Male,41.8229105,-87.63277
nonlethal,20-29,Hispanic,Male,41.835891654,-87.648945346
nonlethal,20-29,Black,Male,41.721064157,-87.560128985
nonlethal,30-39,Black,Male,41.795098346,-87.661594654
nonlethal,20-29,Black,Male,41.875836904,-87.722709059
nonlethal,60-69,Black,Male,41.735721654,-87.647545346
nonlethal,40-49,Black,Female,41.726927481,-87.652857779
nonlethal,30-39,Black,Male,41.730488346,-87.652545346
nonlethal,40-49,Black,Male,41.857791654,-87.725225346
nonlethal,30-39,Black,Male,41.857791654,-87.725225346
nonlethal,30-39,Other,Male,41.946466904,-87.678679059
nonlethal,40-49,Black,Male,41.768088346,-87.572814654
nonlethal,20-29,Hispanic,Male,41.867958346,-87.745395346
lethal,30-39,Black,Male,41.705623096,-87.651120941
nonlethal,20-29,Black,Male,41.809849669,-87.588128547
nonlethal,20-29,Black,Male,41.764473096,-87.657749059
nonlethal,30-39,Black,Male,41.885908346,-87.728064654
nonlethal,0-19,Black,Female,41.885908346,-87.728064654
nonlethal,20-29,Black,Female,41.755138346,-87.610084654
nonlethal,0-19,Black,Female,41.755646904,-87.648640941
nonlethal,20-29,Black,Male,41.741773096,-87.649049059
nonlethal,40-49,Hispanic,Male,41.924703096,-87.756000941
nonlethal,30-39,Hispanic,Male,41.899648346,-87.720685346
nonlethal,20-29,Black,Male,41.777547894,-87.652017906
nonlethal,0-19,Black,Male,41.751978346,-87.663765346
nonlethal,30-39,Black,Male,41.750031654,-87.666415346
nonlethal,20-29,White,Male,41.955451654,-87.729855346
nonlethal,50-59,Black,Male,41.965006904,-87.657970941
nonlethal,0-19,Black,Male,41.729031654,-87.665014654
nonlethal,30-39,Black,Female,41.761216904,-87.576610941
nonlethal,0-19,Black,Male,41.899686904,-87.723909059
nonlethal,20-29,Black,Male,41.769001654,-87.569564654
nonlethal,0-19,Black,Male,41.745033096,-87.552609059
nonlethal,20-29,Black,Male,41.767221654,-87.617205346
nonlethal,20-29,Black,Male,41.736799669,-87.629158547
nonlethal,20-29,Black,Male,41.736799669,-87.629158547
lethal,0-19,Black,Male,41.879486904,-87.684960941
lethal,20-29,Black,Male,41.879486904,-87.684960941
nonlethal,20-29,Black,Male,41.680046904,-87.621009059
nonlethal,20-29,White,Male,41.891806904,-87.655700941
nonlethal,40-49,Black,Male,41.858026904,-87.714780941
nonlethal,20-29,Black,Female,41.747373096,-87.577910941
nonlethal,50-59,Black,Male,41.767396904,-87.642149059
nonlethal,20-29,Hispanic,Male,41.953026904,-87.747719059
nonlethal,20-29,Hispanic,Male,41.953026904,-87.747719059
nonlethal,20-29,Black,Male,41.741083096,-87.570889059
nonlethal,0-19,Hispanic,Male,41.850168346,-87.711925346
nonlethal,20-29,Black,Male,41.793516904,-87.632570941
nonlethal,30-39,Hispanic,Male,41.917801654,-87.743255346
nonlethal,40-49,Hispanic,Male,41.917801654,-87.743255346
nonlethal,0-19,Black,Male,41.890236904,-87.629060941
nonlethal,30-39,Black,Male,41.742203096,-87.647060941
nonlethal,30-39,Black,Male,41.875043096,-87.720779059
nonlethal,30-39,Hispanic,Female,41.814183096,-87.669169059
nonlethal,20-29,Black,Male,41.891551654,-87.754545346
nonlethal,20-29,Black,Male,41.798296904,-87.687420941
nonlethal,20-29,Black,Male,41.678658346,-87.618415346
nonlethal,0-19,Black,Male,41.669938294,-87.619974064
nonlethal,20-29,Black,Male,41.755446904,-87.562799059
nonlethal,30-39,Black,Male,41.755446904,-87.562799059
nonlethal,20-29,Black,Male,41.799494419,-87.646574184
nonlethal,20-29,Black,Female,41.886941654,-87.763674654
nonlethal,30-39,Black,Male,41.851608346,-87.715924654
nonlethal,0-19,Black,Male,41.912251654,-87.772145346
nonlethal,40-49,Black,Male,41.756609669,-87.636868547
nonlethal,50-59,Hispanic,Male,41.913946904,-87.781800941
nonlethal,20-29,Black,Male,41.777856904,-87.680630941
nonlethal,20-29,Black,Male,41.777856904,-87.680630941
nonlethal,20-29,Black,Male,41.673148346,-87.622795346
nonlethal,40-49,Black,Male,41.724399669,-87.614468547
nonlethal,40-49,Hispanic,Male,41.823549669,-87.676898547
nonlethal,30-39,Hispanic,Female,41.823549669,-87.676898547
nonlethal,60-69,Black,Male,41.791556904,-87.633970941
nonlethal,40-49,Black,Female,41.791556904,-87.633970941
nonlethal,30-39,Black,Male,41.895191654,-87.755034654
nonlethal,20-29,Hispanic,Male,41.975731654,-87.700135346
nonlethal,20-29,Black,Male,41.874693096,-87.735120941
nonlethal,0-19,Black,Male,41.765056904,-87.626570941
nonlethal,20-29,Black,Female,41.785153096,-87.586430941
nonlethal,20-29,Black,Male,41.722458346,-87.628094654
nonlethal,20-29,Black,Male,41.722458346,-87.628094654
nonlethal,30-39,Black,Male,41.754538346,-87.647565346
nonlethal,50-59,Black,Male,41.750861654,-87.624835346
nonlethal,30-39,Black,Male,41.878619669,-87.729008547
nonlethal,30-39,Hispanic,Male,41.893266904,-87.721020941
nonlethal,20-29,Black,Male,41.889308346,-87.715195346
nonlethal,20-29,Black,Male,41.881048346,-87.723064654
nonlethal,20-29,Hispanic,Male,41.946651654,-87.764915346
nonlethal,20-29,Black,Male,41.774288346,-87.615184654
nonlethal,20-29,Black,Male,41.732246904,-87.604849059
nonlethal,20-29,Black,Male,41.732246904,-87.604849059
nonlethal,30-39,Black,Male,41.762879669,-87.585728547
nonlethal,30-39,Black,Male,41.769423096,-87.645580941
lethal,20-29,Black,Male,41.880478346,-87.752554654
nonlethal,20-29,Black,Male,41.874286904,-87.696000941
nonlethal,20-29,Black,Female,41.765221654,-87.579064654
nonlethal,50-59,Black,Female,41.702578346,-87.631964654
nonlethal,20-29,Black,Male,41.766141654,-87.585344654
nonlethal,40-49,Black,Male,41.773981654,-87.641305346
nonlethal,20-29,Black,Male,41.680103096,-87.634529059
nonlethal,40-49,Black,Male,41.769976904,-87.628180941
nonlethal,20-29,Black,Female,41.769976904,-87.628180941
nonlethal,30-39,Black,Female,41.776981654,-87.695055346
nonlethal,50-59,Hispanic,Male,41.767588346,-87.686404654
nonlethal,20-29,Hispanic,Male,41.772358346,-87.681465346
nonlethal,30-39,Black,Male,41.870781654,-87.715215346
lethal,20-29,Black,Female,41.742053096,-87.673349059
nonlethal,0-19,Black,Male,41.790743096,-87.661630941
nonlethal,20-29,Black,Female,41.782559669,-87.609618547
lethal,0-19,Black,Male,41.7571705,-87.62651
nonlethal,20-29,Black,Male,41.794563096,-87.582629059
nonlethal,20-29,Black,Male,41.865416904,-87.736980941
nonlethal,20-29,Black,Male,41.780001654,-87.616205346
nonlethal,20-29,Black,Male,41.711846904,-87.635570941
nonlethal,40-49,Hispanic,Male,41.950726904,-87.708359059
nonlethal,20-29,Black,Male,41.755133096,-87.741659059
nonlethal,20-29,Black,Male,41.750098346,-87.632774654
nonlethal,0-19,Black,Male,41.762959669,-87.702468547
nonlethal,60-69,Black,Female,41.753543096,-87.555400941
nonlethal,40-49,Black,Male,41.864578346,-87.729044654
nonlethal,20-29,Black,Male,41.711207583,-87.62502615
nonlethal,0-19,Black,Male,41.690241654,-87.613595346
nonlethal,30-39,Black,Male,41.867891654,-87.638934654
nonlethal,20-29,Hispanic,Male,41.719683096,-87.553919059
nonlethal,20-29,Black,Male,41.8864905,-87.75545
nonlethal,0-19,Black,Male,41.693183096,-87.623110941
nonlethal,20-29,Black,Male,41.8672505,-87.72293
nonlethal,50-59,Black,Male,41.753543096,-87.555400941
nonlethal,20-29,Black,Male,41.721961654,-87.584524654
nonlethal,0-19,Black,Female,41.698053096,-87.654599059
nonlethal,0-19,Black,Male,41.692003096,-87.623489059
nonlethal,0-19,Black,Male,41.713678346,-87.637525346
nonlethal,30-39,Black,Male,41.750236904,-87.556629059
nonlethal,50-59,White,Male,41.924648346,-87.702024654
nonlethal,30-39,Black,Male,41.679476904,-87.621750941
nonlethal,30-39,Black,Male,41.758426904,-87.609850941
nonlethal,20-29,Black,Male,41.728513096,-87.597769059
nonlethal,50-59,Black,Male,41.778918346,-87.650544654
nonlethal,40-49,Black,Male,41.823026904,-87.632790941
