shooting_type,age_group,race,sex,lat,lng
nonlethal,25-44,Black,Male,40.8546123890001,-73.884232679
nonlethal,25-44,Black,Male,40.62677001,-73.9316188619999
nonlethal,18-24,Black,Male,40.8428839860001,-73.8786330039999
nonlethal,25-44,Black,Male,40.8080611350001,-73.922481314
nonlethal,25-44,Black,Male,40.8213360020001,-73.846989617
nonlethal,25-44,Hispanic,Male,40.8675830940001,-73.897974475
nonlethal,25-44,Hispanic,Female,40.798963998,-73.95031372
nonlethal,25-44,Black,Male,40.6741964030001,-73.880342342
lethal,25-44,Hispanic,Male,40.7010473090001,-73.9201028259999
lethal,25-44,Black,Male,40.695778596,-73.945792677
nonlethal,18-24,Black,Female,40.831508366,-73.8967975589999
lethal,45-64,Black,Male,40.6733064650001,-73.789886882
nonlethal,25-44,Black,Male,40.5845077700001,-74.102416804
nonlethal,25-44,Black,Male,40.8778433200001,-73.854909026
lethal,0-17,Black,Male,40.6767774040001,-73.889484104
nonlethal,18-24,Hispanic,Male,40.8210337430001,-73.908902949
nonlethal,25-44,Black,Male,40.615526415,-74.0860901999999
lethal,18-24,Other,Male,40.696624091,-73.832111438
nonlethal,18-24,Hispanic,Male,40.693625625,-73.909228481
nonlethal,25-44,Hispanic,Male,40.844589297,-73.902690251
nonlethal,25-44,Black,Male,40.6915261600001,-73.9501197229999
nonlethal,25-44,Black,Male,40.8357776130001,-73.918936394
nonlethal,25-44,Black,Male,40.8110282150001,-73.904260168
lethal,0-17,Black,Male,40.8118605300001,-73.942407136
nonlethal,25-44,Black,Male,40.694728158,-73.9418267469999
nonlethal,25-44,Black,Male,40.6569063800001,-73.885091156
nonlethal,25-44,Black,Female,40.8858426780001,-73.8581826189999
lethal,25-44,Black,Male,40.6833510940001,-73.911665399
lethal,18-24,Black,Male,40.8234629460001,-73.9433834819999
nonlethal,0-17,Hispanic,Male,40.7888211850001,-73.942210388
nonlethal,18-24,White,Female,40.8546123890001,-73.884232679
nonlethal,25-44,Black,Male,40.751646125,-73.9843373099999
nonlethal,25-44,Hispanic,Male,40.833648657,-73.905730918
nonlethal,18-24,Black,Male,40.657757888,-73.951774054
lethal,18-24,Black,Male,40.8463984050001,-73.917195772
lethal,25-44,Hispanic,Male,40.825800379,-73.86345589
nonlethal,25-44,Black,Male,40.7982498420001,-73.9636055889999
nonlethal,18-24,Black,Male,40.879326873,-73.8748779749999
nonlethal,25-44,Black,Male,40.634629083,-73.93775379
nonlethal,25-44,Black,Male,40.806667502,-73.954685996
lethal,25-44,Hispanic,Male,40.864758883,-73.9228273799999
nonlethal,25-44,Black,Male,40.7728089080001,-73.933021383
nonlethal,18-24,Black,Male,40.6705336250001,-73.876567412
lethal,18-24,Hispanic,Male,40.6307933460001,-74.1319832729999
lethal,25-44,Hispanic,Male,40.8257263840001,-73.880890073
nonlethal,25-44,Other,Male,40.84416759,-73.9143035179999
nonlethal,25-44,Hispanic,Male,40.675575887,-74.0072621799999
lethal,25-44,Black,Male,40.838617608,-73.870068449
nonlethal,18-24,Black,Male,40.663445257,-73.897565807
nonlethal,18-24,Other,Male,40.863053742,-73.8584083649999
nonlethal,18-24,Black,Male,40.8254771250001,-73.889681572
nonlethal,25-44,Black,Male,40.704028873,-73.93930478
nonlethal,25-44,Black,Male,40.6753885310001,-73.908197
nonlethal,0-17,Black,Male,40.640172009,-73.945524368
nonlethal,25-44,Hispanic,Male,40.580452527,-73.9639798649999
nonlethal,45-64,Black,Male,40.6997988810001,-73.950091895
nonlethal,25-44,Hispanic,Male,40.6822568150001,-73.869331114
nonlethal,18-24,Hispanic,Male,40.693625625,-73.909228481
nonlethal,45-64,Black,Male,40.8826295900001,-73.826705396
nonlethal,25-44,Black,Male,40.8359354040001,-73.902905281
nonlethal,25-44,Black,Male,40.697064637,-73.937875815
lethal,18-24,Hispanic,Male,40.8705318900001,-73.8642968899999
nonlethal,25-44,White,Male,40.735222304,-73.9917166549999
nonlethal,25-44,Hispanic,Male,40.724644175,-73.9742382439999
lethal,25-44,Black,Male,40.6745883800001,-73.803939081
lethal,18-24,Black,Male,40.8221083710001,-73.863152741
nonlethal,18-24,Black,Male,40.6623602430001,-73.95708364
lethal,45-64,Black,Male,40.6584946240001,-73.881415727
nonlethal,18-24,Hispanic,Male,40.865590099,-73.922190099
nonlethal,25-44,Black,Male,40.6914373120001,-73.915477036
nonlethal,0-17,Black,Male,40.8314295440001,-73.918309315
nonlethal,25-44,Black,Male,40.6808672430001,-73.954403721
nonlethal,65+,Black,Male,40.8767015010001,-73.868638013
nonlethal,45-64,Black,Male,40.81477027,-73.924030562
nonlethal,18-24,Black,Male,40.6685981960001,-73.889724755
lethal,45-64,Hispanic,Male,40.6801041780001,-73.840456224
nonlethal,25-44,Hispanic,Male,40.8694870940001,-73.92148772
nonlethal,25-44,White,Male,40.7536190240001,-73.903923992
lethal,25-44,Black,Male,40.850415995,-73.893034331
nonlethal,25-44,Black,Male,40.6751935950001,-73.8734295479999
lethal,18-24,Black,Male,40.8493206900001,-73.912359481
