shooting_type,age_group,race,sex,lat,lng
nonlethal,25,POC,Male,33.9594,-118.2739
nonlethal,25,POC,Male,33.9551,-118.287
nonlethal,18,POC,Male,33.8927,-118.2844
nonlethal,25,POC,Male,33.9348,-118.2695
lethal,20,POC,Male,33.9274,-118.2833
nonlethal,35,POC,Male,33.9487,-118.2392
nonlethal,25,POC,Male,33.9473,-118.2396
nonlethal,30,POC,Male,34.0443,-118.2916
nonlethal,35,POC,Male,33.9383,-118.263
nonlethal,35,POC,Male,33.9356,-118.2826
nonlethal,35,POC,Male,34.2573,-118.4427
lethal,18,POC,Male,34.0598,-118.2935
nonlethal,20,POC,Male,34.2282,-118.4553
nonlethal,65,POC,Female,33.9247,-118.2717
nonlethal,65,POC,Male,34.04,-118.2916
nonlethal,5,POC,Male,34.0568,-118.2916
nonlethal,20,POC,Male,33.9326,-118.2502
nonlethal,25,POC,Male,33.9542,-118.2684
nonlethal,30,POC,Male,34.0582,-118.2941
nonlethal,20,POC,Female,33.9428,-118.2795
nonlethal,20,POC,Male,34.2233,-118.4677
lethal,15,POC,Male,34.2285,-118.4257
nonlethal,18,POC,Male,33.8416,-118.304
nonlethal,55,POC,Male,33.9601,-118.2666
nonlethal,30,POC,Male,33.9579,-118.2774
nonlethal,25,POC,Male,34.2282,-118.4553
nonlethal,35,POC,Male,33.9465,-118.2717
nonlethal,30,POC,Male,33.9423,-118.2916
nonlethal,35,POC,Male,33.9329,-118.2522
nonlethal,35,POC,Male,34.0587,-118.2869
nonlethal,25,POC,Male,33.9483,-118.2309
nonlethal,25,POC,Male,33.9565,-118.2695
lethal,15,POC,Male,33.9296,-118.2407
lethal,30,POC,Male,34.3076,-118.4497
nonlethal,35,POC,Male,33.9373,-118.287
lethal,55,POC,Male,34.0997,-118.3148
nonlethal,25,POC,Male,33.9401,-118.2805
nonlethal,35,POC,Male,33.9334,-118.2304
nonlethal,45,POC,Male,33.9304,-118.2504
nonlethal,25,POC,Male,34.218,-118.4664
nonlethal,35,POC,Male,33.9365,-118.2762
nonlethal,25,POC,Male,33.9432,-118.2391
nonlethal,20,POC,Male,33.9247,-118.2717
nonlethal,20,POC,Male,33.9231,-118.2544
nonlethal,55,POC,Female,33.9538,-118.2608
lethal,45,POC,Male,33.9483,-118.2652
nonlethal,20,White,Male,34.3083,-118.4293
lethal,55,POC,Male,34.2136,-118.5912
nonlethal,30,POC,Male,33.9357,-118.2652
nonlethal,35,White,Male,34.0777,-118.3035
nonlethal,20,POC,Male,33.9265,-118.2782
nonlethal,35,POC,Male,34.201,-118.6044
nonlethal,18,POC,Male,33.9465,-118.2695
nonlethal,45,POC,Male,33.9475,-118.2673
nonlethal,35,POC,Male,33.9303,-118.2493
lethal,45,POC,Male,33.9237,-118.2544
lethal,30,POC,Male,33.9516,-118.2553
nonlethal,45,POC,Male,33.9378,-118.2542
nonlethal,15,POC,Male,34.2011,-118.5942
lethal,45,POC,Female,34.0572,-118.2954
nonlethal,25,POC,Male,33.9508,-118.2408
nonlethal,45,POC,Male,33.9432,-118.2391
lethal,25,POC,Male,33.956,-118.2772
lethal,25,POC,Male,34.0598,-118.2935
nonlethal,35,POC,Male,33.9292,-118.2622
nonlethal,15,POC,Male,33.9247,-118.2713
nonlethal,30,POC,Female,33.9329,-118.2522
nonlethal,30,POC,Male,33.9452,-118.2739
lethal,45,POC,Male,33.9406,-118.2404
nonlethal,25,POC,Male,33.9419,-118.2649
lethal,10,POC,Male,33.958,-118.2734
lethal,35,POC,Female,33.9506,-118.2717
nonlethal,15,POC,Male,33.9418,-118.309
lethal,0,POC,Female,33.95,-118.249
nonlethal,15,POC,Female,33.9334,-118.2304
nonlethal,35,POC,Female,33.9407,-118.2781
lethal,35,POC,Female,33.9525,-118.2916
nonlethal,35,POC,Male,33.9456,-118.2717
nonlethal,20,POC,Male,34.3042,-118.4389
nonlethal,35,POC,Male,34.3156,-118.4408
nonlethal,25,POC,Male,33.9401,-118.2761
nonlethal,15,POC,Female,33.964,-118.2739
lethal,45,POC,Male,33.9348,-118.2744
nonlethal,20,POC,Male,33.9486,-118.2481
nonlethal,35,POC,Male,34.0652,-118.2878
nonlethal,25,POC,Male,33.9388,-118.252
nonlethal,25,POC,Male,33.9247,-118.2717
nonlethal,55,POC,Male,34.2011,-118.5935
nonlethal,35,POC,Male,34.0473,-118.2853
lethal,35,POC,Male,33.9406,-118.237
nonlethal,65,POC,Male,33.9473,-118.2652
nonlethal,15,POC,Male,33.9546,-118.2739
nonlethal,20,POC,Male,33.951,-118.2547
nonlethal,18,POC,Male,33.9378,-118.2542
nonlethal,18,POC,Male,34.0799,-118.3113
nonlethal,35,POC,Male,33.9525,-118.2916
lethal,55,POC,Male,34.3136,-118.4477
nonlethal,20,POC,Male,33.9492,-118.287
nonlethal,45,POC,Male,33.958,-118.2827
nonlethal,35,POC,Male,33.931,-118.2826
nonlethal,55,POC,Male,33.9514,-118.255
nonlethal,25,POC,Male,33.9601,-118.2739
nonlethal,10,POC,Female,34.0453,-118.2904
nonlethal,15,POC,Male,34.3196,-118.4561
nonlethal,25,POC,Male,33.9449,-118.2332
lethal,35,White,Male,34.0564,-118.3131
lethal,35,POC,Male,34.3042,-118.4389
lethal,30,POC,Male,34.3033,-118.414
lethal,20,POC,Male,34.0392,-118.326
nonlethal,25,POC,Male,33.9237,-118.2739
lethal,35,POC,Male,33.9574,-118.2782
nonlethal,25,POC,Male,34.1956,-118.6015
lethal,30,POC,Male,33.9343,-118.2335
nonlethal,20,POC,Male,33.9547,-118.2739
nonlethal,18,POC,Male,33.9761,-118.2871
nonlethal,15,POC,Male,33.947,-118.2462
lethal,15,POC,Male,33.9542,-118.2848
nonlethal,20,POC,Male,33.9389,-118.2336
nonlethal,30,POC,Male,33.9348,-118.2744
nonlethal,30,POC,Male,33.9334,-118.2304
nonlethal,30,POC,Male,34.0472,-118.309
nonlethal,55,POC,Male,34.1602,-118.6299
nonlethal,30,POC,Male,33.9348,-118.2744
nonlethal,20,POC,Male,33.958,-118.2882
nonlethal,30,POC,Male,34.2265,-118.4565
nonlethal,20,POC,Male,33.9456,-118.2784
nonlethal,25,POC,Male,33.9224,-118.2901
nonlethal,15,POC,Male,34.0598,-118.2916
nonlethal,45,POC,Male,34.0454,-118.3134
nonlethal,20,POC,Male,33.9323,-118.2502
nonlethal,55,POC,Male,33.9542,-118.2684
nonlethal,45,POC,Male,33.9579,-118.2916
nonlethal,15,POC,Male,34.0427,-118.2892
nonlethal,30,POC,Male,33.9449,-118.2368
lethal,25,POC,Male,33.9311,-118.2665
nonlethal,35,POC,Female,33.9449,-118.2368
nonlethal,15,POC,Male,34.2011,-118.5794
nonlethal,18,POC,Male,33.9565,-118.2608
nonlethal,25,POC,Female,33.9383,-118.2652
nonlethal,45,White,Female,34.1685,-118.6058
nonlethal,20,POC,Male,33.9542,-118.2893
lethal,25,POC,Female,33.9538,-118.2586
lethal,35,POC,Male,33.956,-118.2782
nonlethal,15,POC,Female,33.9256,-118.2713
nonlethal,35,POC,Male,33.9382,-118.2916
nonlethal,20,POC,Male,34.1938,-118.5928
nonlethal,25,POC,Male,33.9518,-118.2554
nonlethal,30,POC,Male,33.9432,-118.2462
nonlethal,20,POC,Male,34.2119,-118.6017
nonlethal,35,POC,Male,33.931,-118.2739
nonlethal,35,POC,Female,33.9237,-118.2544
nonlethal,25,POC,Male,33.9465,-118.2739
lethal,25,POC,Male,33.931,-118.2516
lethal,15,POC,Female,33.9034,-118.2916
nonlethal,35,POC,Female,33.9237,-118.2544
lethal,35,POC,Male,34.3042,-118.4389
nonlethal,25,POC,Male,33.9357,-118.2739
nonlethal,25,POC,Male,33.9424,-118.2848
nonlethal,35,POC,Male,33.9447,-118.2717
nonlethal,30,POC,Male,33.9367,-118.2871
lethal,30,POC,Male,33.9056,-118.2914
nonlethal,10,POC,Female,33.9164,-118.2874
nonlethal,30,POC,Male,33.96,-118.2876
nonlethal,35,POC,Male,33.9438,-118.265
nonlethal,55,POC,Male,33.9339,-118.2811
lethal,20,POC,Female,33.9465,-118.2368
lethal,15,POC,Male,33.9261,-118.2739
nonlethal,20,POC,Male,33.9256,-118.2739
lethal,35,POC,Male,33.9365,-118.2762
nonlethal,25,POC,Male,33.9475,-118.263
nonlethal,20,POC,Male,33.9406,-118.2404
lethal,20,POC,Male,33.9508,-118.2408
nonlethal,20,POC,Male,34.0605,-118.2903
nonlethal,55,POC,Male,34.044,-118.2528
lethal,25,POC,Female,33.9863,-118.4732
lethal,18,POC,Male,33.9718,-118.2783
lethal,35,POC,Male,33.9915,-118.2765
nonlethal,25,POC,Female,33.7279,-118.299
nonlethal,20,POC,Male,34.1052,-118.324
lethal,30,POC,Male,34.1002,-118.2008
nonlethal,30,White,Male,34.1576,-118.4225
nonlethal,25,POC,Male,34.2233,-118.4677
nonlethal,35,POC,Male,34.0961,-118.3441
nonlethal,30,POC,Male,33.9794,-118.3323
nonlethal,45,POC,Female,33.9581,-118.2695
nonlethal,20,POC,Male,34.2306,-118.5895
lethal,18,POC,Female,34.0229,-118.201
nonlethal,25,POC,Male,34.1905,-118.536
nonlethal,35,POC,Male,34.1259,-118.1864
nonlethal,55,POC,Female,33.9383,-118.2494
nonlethal,20,POC,Male,33.7811,-118.2678
nonlethal,35,POC,Male,33.995,-118.2915
nonlethal,35,POC,Female,34.0393,-118.2044
nonlethal,30,POC,Male,34.0144,-118.2653
nonlethal,55,White,Male,34.194,-118.379
nonlethal,20,POC,Male,34.08,-118.2647
lethal,35,POC,Male,34.194,-118.4031
nonlethal,45,POC,Male,34.0273,-118.3024
nonlethal,20,POC,Female,34.0897,-118.2892
nonlethal,30,POC,Male,34.0473,-118.2877
nonlethal,55,POC,Female,33.9808,-118.2917
nonlethal,25,POC,Male,34.0325,-118.3447
nonlethal,35,White,Female,34.0181,-118.2612
nonlethal,25,POC,Male,34.1242,-118.2209
nonlethal,45,POC,Male,33.9964,-118.2847
nonlethal,35,POC,Male,34.2768,-118.4502
nonlethal,25,POC,Male,33.8202,-118.3015
nonlethal,35,POC,Female,34.018,-118.201
lethal,20,POC,Male,34.098,-118.3414
nonlethal,30,POC,Male,33.7827,-118.2284
nonlethal,15,POC,Male,33.9487,-118.2392
nonlethal,30,POC,Male,34.1068,-118.2487
nonlethal,35,POC,Male,33.7795,-118.2712
nonlethal,25,POC,Male,33.9702,-118.2917
nonlethal,25,POC,Male,34.0494,-118.2599
nonlethal,25,POC,Male,34.0891,-118.2146
nonlethal,30,POC,Male,34.0886,-118.3027
nonlethal,25,POC,Female,34.0495,-118.2036
nonlethal,30,POC,Male,33.9482,-118.2352
lethal,35,POC,Male,34.0481,-118.3504
nonlethal,45,POC,Male,33.975,-118.3246
nonlethal,30,POC,Male,33.9824,-118.2827
nonlethal,30,POC,Male,33.9265,-118.2657
lethal,55,POC,Male,33.9529,-118.2673
nonlethal,20,POC,Male,34.2545,-118.4272
nonlethal,35,POC,Female,33.9728,-118.3079
nonlethal,25,POC,Female,34.021,-118.2712
nonlethal,30,POC,Male,33.9923,-118.287
nonlethal,20,POC,Male,33.9922,-118.2521
lethal,30,POC,Male,34.0892,-118.2264
lethal,25,POC,Male,33.9689,-118.2783
lethal,35,POC,Male,33.9746,-118.3068
lethal,25,POC,Male,34.0265,-118.2158
nonlethal,25,POC,Male,33.9319,-118.2576
nonlethal,45,POC,Male,33.979,-118.2803
nonlethal,30,POC,Male,34.0246,-118.3133
nonlethal,55,POC,Male,33.9846,-118.2915
lethal,45,POC,Male,34.0757,-118.1801
nonlethal,15,POC,Male,33.9691,-118.309
nonlethal,35,POC,Male,34.0699,-118.2777
nonlethal,20,POC,Male,34.0193,-118.2653
lethal,20,POC,Male,33.9438,-118.2695
nonlethal,25,POC,Male,33.9906,-118.3193
nonlethal,10,POC,Male,34.0737,-118.2091
nonlethal,45,POC,Male,33.7851,-118.2541
lethal,18,POC,Male,33.9311,-118.2493
nonlethal,55,POC,Male,34.0976,-118.387
nonlethal,25,POC,Male,33.9765,-118.2757
nonlethal,25,POC,Male,34.0173,-118.275
lethal,20,POC,Male,33.9814,-118.2814
lethal,25,POC,Male,34.0203,-118.2558
nonlethal,20,POC,Male,33.991,-118.3113
nonlethal,30,POC,Male,34.0735,-118.2879
nonlethal,20,POC,Male,33.9753,-118.3309
nonlethal,20,POC,Male,33.9923,-118.3002
nonlethal,45,POC,Male,33.979,-118.3112
nonlethal,35,POC,Male,33.9819,-118.309
nonlethal,15,POC,Male,34.2686,-118.4161
nonlethal,25,POC,Male,33.9773,-118.2892
lethal,35,White,Female,34.0728,-118.2994
lethal,30,POC,Male,34.0127,-118.3525
lethal,15,POC,Male,34.0527,-118.2183
lethal,30,POC,Male,34.1959,-118.4684
lethal,20,POC,Male,33.9511,-118.3007
lethal,30,POC,Male,33.9286,-118.2728
nonlethal,45,POC,Male,33.9923,-118.287
nonlethal,30,POC,Male,33.7807,-118.2494
nonlethal,20,POC,Male,33.967,-118.2695
nonlethal,35,POC,Male,33.9932,-118.2915
nonlethal,15,POC,Male,34.1629,-118.3848
nonlethal,25,POC,Male,33.993,-118.2565
nonlethal,35,POC,Male,33.958,-118.2734
nonlethal,25,POC,Male,33.9556,-118.2564
nonlethal,30,POC,Male,34.0412,-118.3065
nonlethal,20,POC,Female,34.0289,-118.2602
nonlethal,30,POC,Female,33.9447,-118.2625
nonlethal,18,POC,Male,33.9792,-118.2893
nonlethal,30,POC,Male,33.96,-118.309
nonlethal,25,POC,Male,34.0493,-118.2287
nonlethal,35,POC,Male,34.0364,-118.3025
nonlethal,30,POC,Male,33.7876,-118.2465
lethal,35,POC,Male,34.0074,-118.285
nonlethal,18,POC,Male,33.7252,-118.299
nonlethal,25,POC,Male,34.0448,-118.2819
lethal,30,POC,Male,33.9942,-118.2801
nonlethal,30,POC,Female,33.956,-118.2803
nonlethal,25,POC,Male,33.9244,-118.2556
nonlethal,55,POC,Male,34.0336,-118.2915
lethal,30,POC,Male,34.02,-118.3089
nonlethal,18,POC,Male,34.0584,-118.2763
nonlethal,45,POC,Male,34.0575,-118.3571
nonlethal,20,POC,Male,34.2483,-118.4191
nonlethal,20,POC,Male,33.9702,-118.2962
nonlethal,30,POC,Male,33.997,-118.2873
nonlethal,20,POC,Female,34.1199,-118.2431
nonlethal,25,POC,Male,34.0391,-118.3603
nonlethal,25,POC,Male,34.1794,-118.3616
nonlethal,35,POC,Male,34.03,-118.2626
nonlethal,45,POC,Male,33.9298,-118.2305
nonlethal,35,POC,Male,34.1222,-118.2108
nonlethal,35,POC,Male,34.0523,-118.2699
nonlethal,35,POC,Male,33.9768,-118.309
nonlethal,18,POC,Male,34.0155,-118.2772
nonlethal,20,POC,Male,33.9688,-118.2695
nonlethal,20,POC,Male,33.9711,-118.2629
lethal,45,POC,Male,33.9932,-118.3198
nonlethal,30,POC,Male,34.0397,-118.2661
nonlethal,25,POC,Male,33.9819,-118.2871
nonlethal,25,POC,Male,34.2217,-118.4288
lethal,45,POC,Male,34.066,-118.2102
lethal,25,POC,Male,33.982,-118.2622
nonlethal,30,POC,Female,34.1921,-118.3965
nonlethal,18,POC,Male,33.7978,-118.3048
nonlethal,25,POC,Male,33.9533,-118.2475
nonlethal,35,POC,Male,33.9439,-118.2329
nonlethal,55,POC,Male,33.9491,-118.2916
lethal,35,POC,Female,34.0876,-118.184
lethal,20,POC,Female,33.9581,-118.2695
nonlethal,65,POC,Male,34.0146,-118.2872
nonlethal,20,POC,Male,34.0469,-118.2032
lethal,25,POC,Male,34.1958,-118.3954
lethal,25,POC,Male,33.9783,-118.2838
nonlethal,10,POC,Male,33.9633,-118.2651
lethal,30,POC,Male,34.0746,-118.1711
nonlethal,35,POC,Male,34.2045,-118.392
nonlethal,20,POC,Male,34.0445,-118.2523
nonlethal,30,POC,Male,34.0163,-118.2624
nonlethal,45,POC,Female,33.9746,-118.3272
nonlethal,18,POC,Male,33.9755,-118.2892
nonlethal,45,POC,Male,33.9237,-118.2544
nonlethal,55,White,Male,34.2327,-118.3928
nonlethal,20,POC,Male,34.205,-118.4094
nonlethal,25,POC,Female,34.0629,-118.2741
nonlethal,35,POC,Male,33.9746,-118.3068
nonlethal,25,POC,Male,34.0204,-118.3483
nonlethal,25,POC,Male,33.9461,-118.2541
nonlethal,20,POC,Female,34.0757,-118.2177
nonlethal,30,POC,Female,34.0205,-118.2024
lethal,55,POC,Male,33.9397,-118.2463
nonlethal,55,POC,Male,34.0445,-118.2523
lethal,35,POC,Male,34.2981,-118.4211
nonlethal,30,POC,Male,33.96,-118.309
nonlethal,35,POC,Male,34.0198,-118.2509
nonlethal,35,POC,Male,33.977,-118.309
lethal,35,POC,Male,34.0429,-118.3329
nonlethal,35,POC,Male,33.9935,-118.2565
lethal,30,POC,Male,34.0894,-118.1705
nonlethal,20,POC,Female,33.9854,-118.3338
lethal,30,POC,Male,34.0966,-118.3005
nonlethal,20,POC,Female,33.995,-118.2652
nonlethal,35,POC,Male,33.9635,-118.298
nonlethal,20,POC,Male,34.0519,-118.268
nonlethal,25,POC,Male,34.2504,-118.5183
nonlethal,20,White,Male,34.1119,-118.2369
lethal,30,POC,Male,33.881,-118.2837
nonlethal,15,POC,Male,33.997,-118.2873
lethal,35,White,Male,34.0508,-118.2842
nonlethal,30,POC,Male,33.9237,-118.2696
lethal,25,POC,Male,33.9295,-118.2519
nonlethal,35,POC,Male,33.9193,-118.2831
nonlethal,20,POC,Female,33.9231,-118.2544
lethal,35,POC,Male,33.9259,-118.2543
nonlethal,35,POC,Male,34.0211,-118.2616
lethal,25,POC,Male,33.979,-118.3112
nonlethal,30,POC,Male,34.0853,-118.2257
nonlethal,18,POC,Male,33.9374,-118.2695
nonlethal,45,POC,Male,33.9438,-118.2652
nonlethal,20,POC,Male,33.9237,-118.2739
nonlethal,15,POC,Male,33.9556,-118.2564
nonlethal,45,POC,Male,34.0131,-118.2622
nonlethal,20,White,Male,34.0364,-118.4346
nonlethal,20,POC,Male,33.9527,-118.3069
nonlethal,35,POC,Male,34.2352,-118.4354
nonlethal,18,POC,Male,33.7478,-118.3094
nonlethal,35,POC,Male,34.0224,-118.3351
nonlethal,25,POC,Male,33.9933,-118.2871
lethal,25,POC,Male,34.0812,-118.252
nonlethal,30,POC,Male,34.0783,-118.3392
nonlethal,55,POC,Male,33.9932,-118.3139
lethal,20,POC,Female,34.017,-118.3349
nonlethal,20,POC,Male,34.0481,-118.2133
nonlethal,25,POC,Male,33.9315,-118.2502
lethal,25,POC,Male,33.9501,-118.2805
nonlethal,35,POC,Male,34.0417,-118.2584
nonlethal,35,POC,Male,33.9898,-118.2783
nonlethal,15,POC,Male,34.1939,-118.4131
nonlethal,25,White,Male,34.25,-118.5886
nonlethal,30,POC,Male,33.7992,-118.2639
nonlethal,35,White,Male,34.2123,-118.3591
nonlethal,15,POC,Male,33.9783,-118.2838
lethal,25,POC,Male,34.0207,-118.2703
nonlethal,15,POC,Male,33.9597,-118.4164
nonlethal,20,POC,Male,34.1938,-118.3757
nonlethal,20,POC,Male,34.2261,-118.4039
nonlethal,20,POC,Male,34.1016,-118.3361
nonlethal,20,POC,Male,33.9854,-118.3338
nonlethal,35,POC,Male,33.9922,-118.2521
nonlethal,30,White,Male,34.0938,-118.3109
nonlethal,35,POC,Male,33.9814,-118.2923
lethal,55,POC,Male,34.0667,-118.2212
nonlethal,35,POC,Male,34.0282,-118.3623
nonlethal,35,POC,Male,34.0171,-118.3531
nonlethal,35,POC,Male,33.9564,-118.309
nonlethal,35,POC,Male,33.9519,-118.2784
nonlethal,55,POC,Male,34.0101,-118.2565
nonlethal,35,POC,Female,33.9237,-118.2915
nonlethal,25,POC,Male,33.9721,-118.2739
nonlethal,45,POC,Male,33.9292,-118.2652
nonlethal,35,POC,Female,34.1116,-118.2383
nonlethal,15,POC,Male,33.9483,-118.2329
nonlethal,25,POC,Male,33.9545,-118.3036
lethal,25,POC,Female,33.9892,-118.3089
lethal,25,POC,Male,33.931,-118.2511
nonlethal,25,POC,Male,33.9875,-118.3046
nonlethal,55,POC,Male,33.9456,-118.2652
nonlethal,20,POC,Male,34.0569,-118.254
nonlethal,15,POC,Male,34.0263,-118.2637
nonlethal,30,POC,Male,34.2663,-118.4254
nonlethal,30,POC,Male,34.0486,-118.2041
nonlethal,35,POC,Female,33.9362,-118.239
lethal,35,POC,Male,34.2117,-118.4488
nonlethal,35,POC,Male,34.0233,-118.2229
nonlethal,30,POC,Male,33.9321,-118.2463
nonlethal,30,POC,Male,33.9814,-118.2923
nonlethal,30,POC,Male,34.1992,-118.5884
lethal,20,POC,Male,34.2376,-118.4677
nonlethal,18,POC,Male,33.9582,-118.287
lethal,35,POC,Male,34.1758,-118.378
lethal,55,POC,Male,34.0485,-118.2448
lethal,55,POC,Male,33.9731,-118.3304
nonlethal,20,POC,Male,34.1006,-118.3417
nonlethal,45,POC,Male,34.0067,-118.2486
lethal,35,POC,Male,33.9731,-118.3304
nonlethal,25,POC,Male,33.9368,-118.2463
nonlethal,55,POC,Female,33.977,-118.309
nonlethal,20,POC,Male,34.0218,-118.2665
nonlethal,25,POC,Male,33.9164,-118.287
nonlethal,25,POC,Male,33.7778,-118.2754
nonlethal,20,POC,Male,34.1052,-118.3333
nonlethal,45,POC,Male,33.9597,-118.4189
lethal,20,POC,Male,33.9932,-118.3215
lethal,45,POC,Male,34.0728,-118.1804
nonlethal,35,POC,Male,33.7412,-118.2924
nonlethal,25,POC,Female,34.1939,-118.4837
nonlethal,35,POC,Male,34.2255,-118.5455
nonlethal,25,POC,Male,34.1837,-118.4465
lethal,35,POC,Male,34.1622,-118.4181
nonlethal,15,POC,Male,33.9691,-118.309
nonlethal,30,POC,Male,33.9843,-118.3115
nonlethal,25,POC,Female,33.9456,-118.2323
nonlethal,30,POC,Male,34.0603,-118.198
nonlethal,45,POC,Male,34.1649,-118.4499
nonlethal,20,POC,Male,34.1036,-118.2011
nonlethal,25,POC,Female,34.2282,-118.5623
nonlethal,45,POC,Male,34.0157,-118.2651
nonlethal,35,White,Male,34.2269,-118.4394
lethal,20,POC,Male,34.0837,-118.3543
nonlethal,35,POC,Male,33.9978,-118.2783
nonlethal,20,POC,Male,34.2012,-118.4725
nonlethal,45,POC,Male,33.9746,-118.3027
lethal,55,POC,Male,33.9941,-118.3002
nonlethal,35,POC,Male,33.9564,-118.309
lethal,18,POC,Male,33.9393,-118.2673
nonlethal,45,POC,Male,33.9774,-118.2739
nonlethal,35,POC,Male,33.9301,-118.2916
nonlethal,30,POC,Male,34.098,-118.3479
nonlethal,30,POC,Female,34.2039,-118.464
nonlethal,20,POC,Male,34.2119,-118.6017
nonlethal,20,POC,Male,34.0467,-118.252
nonlethal,30,POC,Male,33.9247,-118.2696
lethal,15,POC,Male,34.0206,-118.2115
nonlethal,20,POC,Female,33.8403,-118.306
lethal,35,POC,Female,33.7871,-118.2555
nonlethal,35,POC,Male,34.2588,-118.4321
nonlethal,20,POC,Male,34.0083,-118.2784
lethal,25,POC,Male,33.983,-118.2827
nonlethal,25,White,Male,34.0447,-118.259
nonlethal,55,POC,Male,33.9449,-118.2344
nonlethal,30,POC,Male,34.0978,-118.2275
nonlethal,55,POC,Male,34.0593,-118.2749
nonlethal,18,POC,Male,34.0853,-118.3765
nonlethal,30,POC,Male,34.0327,-118.3002
nonlethal,65,POC,Female,34.0714,-118.1729
lethal,45,POC,Male,34.0218,-118.1986
nonlethal,45,POC,Male,34.0655,-118.2072
nonlethal,30,POC,Male,34.0817,-118.226
nonlethal,45,POC,Male,33.931,-118.2739
lethal,30,POC,Male,34.0984,-118.2874
lethal,30,POC,Male,34.1992,-118.571
nonlethal,25,POC,Male,34.0812,-118.1743
nonlethal,35,POC,Male,34.124,-118.22
nonlethal,35,POC,Male,34.0342,-118.2154
nonlethal,30,POC,Male,34.203,-118.3779
lethal,55,White,Female,34.2321,-118.4906
lethal,25,POC,Male,34.0953,-118.3241
nonlethal,25,POC,Male,34.0914,-118.2492
lethal,55,White,Male,34.2999,-118.4713
nonlethal,45,POC,Female,33.9529,-118.2673
nonlethal,65,POC,Male,34.2082,-118.4227
nonlethal,35,POC,Female,34.0112,-118.3415
lethal,35,POC,Male,33.9764,-118.3217
nonlethal,35,POC,Male,34.0447,-118.2452
nonlethal,45,POC,Male,34.043,-118.2119
nonlethal,15,POC,Male,33.9533,-118.2446
nonlethal,25,POC,Male,33.9722,-118.2696
nonlethal,20,POC,Male,33.9682,-118.3096
nonlethal,25,POC,Female,33.989,-118.3322
nonlethal,10,POC,Female,33.9728,-118.3079
nonlethal,25,POC,Female,34.0056,-118.3333
nonlethal,35,POC,Male,33.9483,-118.2827
nonlethal,35,POC,Female,33.9176,-118.2829
nonlethal,55,POC,Male,33.9601,-118.2827
nonlethal,20,POC,Male,33.9682,-118.3096
nonlethal,35,POC,Male,34.0146,-118.201
lethal,10,POC,Male,34.0393,-118.2044
nonlethal,25,POC,Female,34.0012,-118.3581
nonlethal,30,POC,Male,33.9976,-118.2521
nonlethal,35,POC,Male,33.9892,-118.2696
nonlethal,30,POC,Male,33.7288,-118.2924
nonlethal,45,POC,Male,34.04,-118.2424
nonlethal,45,POC,Male,34.031,-118.2645
nonlethal,20,POC,Male,33.9821,-118.3318
nonlethal,20,POC,Male,33.7433,-118.2845
lethal,25,POC,Male,34.0641,-118.2941
nonlethal,45,POC,Male,34.045,-118.1956
nonlethal,25,POC,Male,34.1698,-118.5308
nonlethal,35,POC,Male,34.1068,-118.2487
nonlethal,55,POC,Male,33.9822,-118.2871
nonlethal,15,POC,Male,33.7847,-118.2675
lethal,25,POC,Male,34.1097,-118.1926
nonlethal,35,POC,Male,33.9609,-118.309
nonlethal,30,White,Male,33.9683,-118.4392
nonlethal,45,POC,Male,34.1018,-118.2933
nonlethal,35,POC,Male,33.9419,-118.2674
nonlethal,30,POC,Male,33.9525,-118.2916
nonlethal,30,POC,Female,33.9563,-118.309
nonlethal,30,POC,Male,33.9288,-118.2743
nonlethal,18,POC,Male,33.9974,-118.2783
nonlethal,18,POC,Male,34.043,-118.2606
nonlethal,35,POC,Male,33.9584,-118.257
nonlethal,18,POC,Male,33.9363,-118.2426
nonlethal,30,POC,Male,33.9767,-118.3309
nonlethal,20,POC,Male,34.2741,-118.4427
lethal,20,POC,Male,33.7947,-118.3028
nonlethal,20,POC,Male,33.9779,-118.2739
nonlethal,15,POC,Male,33.7906,-118.275
nonlethal,18,POC,Male,33.9993,-118.3244
lethal,30,POC,Male,34.0736,-118.1701
nonlethal,25,POC,Male,33.7315,-118.2858
nonlethal,45,POC,Male,33.9789,-118.2981
lethal,35,POC,Male,33.9931,-118.3294
nonlethal,18,POC,Male,34.0111,-118.2784
lethal,15,POC,Male,34.0445,-118.2523
lethal,35,POC,Male,33.9311,-118.2482
nonlethal,55,POC,Male,33.7756,-118.2608
nonlethal,35,POC,Male,33.9851,-118.2827
nonlethal,45,POC,Female,34.0429,-118.3329
lethal,15,POC,Female,33.9988,-118.2696
nonlethal,45,POC,Male,33.9774,-118.2739
nonlethal,30,POC,Male,34.2322,-118.428
nonlethal,25,POC,Male,34.0499,-118.226
nonlethal,20,POC,Male,33.7841,-118.2476
nonlethal,30,POC,Female,33.9555,-118.2782
nonlethal,35,POC,Male,33.9808,-118.2917
lethal,25,POC,Male,34.0473,-118.2936
lethal,25,POC,Male,33.9399,-118.2422
nonlethal,30,POC,Male,34.0417,-118.2142
nonlethal,25,POC,Male,34.1554,-118.4749
nonlethal,30,POC,Male,34.0219,-118.3177
lethal,25,POC,Male,34.0909,-118.2234
nonlethal,35,POC,Female,34.1184,-118.1908
nonlethal,20,POC,Male,34.0219,-118.3002
nonlethal,20,POC,Male,33.9746,-118.2892
lethal,35,POC,Male,34.0421,-118.2405
